basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64,gender
3551110_norra_valsta,2012,0.17157999999999998,male
3551110_norra_valsta,2013,0.16282,male
3551110_norra_valsta,2014,0.16527999999999998,male
3551120_valsta_centrum,2000,0.06698,male
3551120_valsta_centrum,2001,0.0807,male
3551120_valsta_centrum,2002,0.07472999999999999,male
3551120_valsta_centrum,2003,0.08187,male
3551120_valsta_centrum,2004,0.08251,male
3551120_valsta_centrum,2005,0.08561,male
3551120_valsta_centrum,2006,0.10278,male
3551120_valsta_centrum,2007,0.1052,male
3551120_valsta_centrum,2008,0.11260999999999999,male
3551120_valsta_centrum,2009,0.11035,male
3551120_valsta_centrum,2010,0.11060999999999999,male
3551120_valsta_centrum,2011,0.10808,male
3551120_valsta_centrum,2012,0.12102,male
3551120_valsta_centrum,2013,0.13111,male
3551120_valsta_centrum,2014,0.14374,male
3551130_sodra_valsta,2000,0.13483,male
3551130_sodra_valsta,2001,0.13559000000000002,male
3551130_sodra_valsta,2002,0.14525,male
3551130_sodra_valsta,2003,0.15084,male
3551130_sodra_valsta,2004,0.14444,male
3551130_sodra_valsta,2005,0.14035,male
3551130_sodra_valsta,2006,0.12209,male
3551130_sodra_valsta,2007,0.15244000000000002,male
3551130_sodra_valsta,2008,0.1697,male
3551130_sodra_valsta,2009,0.15766,male
3551130_sodra_valsta,2010,0.159,male
3551130_sodra_valsta,2011,0.16017,male
3551130_sodra_valsta,2012,0.16327,male
3551130_sodra_valsta,2013,0.13191,male
3551130_sodra_valsta,2014,0.1308,male
3551140_ostra_steninge,2000,0.09047999999999999,male
3551140_ostra_steninge,2001,0.09953,male
3551140_ostra_steninge,2002,0.10801,male
3551140_ostra_steninge,2003,0.11798,male
3551140_ostra_steninge,2004,0.11731,male
3551140_ostra_steninge,2005,0.12019,male
3551140_ostra_steninge,2006,0.13294,male
3551140_ostra_steninge,2007,0.13882,male
3551140_ostra_steninge,2008,0.14098,male
3551140_ostra_steninge,2009,0.14390999999999998,male
3551140_ostra_steninge,2010,0.15522,male
3551140_ostra_steninge,2011,0.16962,male
3551140_ostra_steninge,2012,0.17982,male
3551140_ostra_steninge,2013,0.19097,male
3551140_ostra_steninge,2014,0.19948,male
3551150_steninge_gard,2000,0.23076999999999998,male
3551150_steninge_gard,2001,0.31373,male
3551150_steninge_gard,2002,0.27083,male
3551150_steninge_gard,2003,0.3617,male
3551150_steninge_gard,2004,0.32653000000000004,male
3551150_steninge_gard,2005,0.35417,male
3551150_steninge_gard,2006,0.34043,male
3551150_steninge_gard,2007,0.31481,male
3551150_steninge_gard,2008,0.30864,male
3551150_steninge_gard,2009,0.25556,male
3551150_steninge_gard,2010,0.27103,male
3551150_steninge_gard,2011,0.25175,male
3551150_steninge_gard,2012,0.23333,male
3551150_steninge_gard,2013,0.2956,male
3551150_steninge_gard,2014,0.29918,male
3560210_rosersbergs_bostadsomr,2000,0.15982000000000002,male
3560210_rosersbergs_bostadsomr,2001,0.15385,male
3560210_rosersbergs_bostadsomr,2002,0.15625,male
3560210_rosersbergs_bostadsomr,2003,0.16518,male
3560210_rosersbergs_bostadsomr,2004,0.17381,male
3560210_rosersbergs_bostadsomr,2005,0.18161,male
3560210_rosersbergs_bostadsomr,2006,0.16787,male
3560210_rosersbergs_bostadsomr,2007,0.17918,male
3560210_rosersbergs_bostadsomr,2008,0.20843000000000003,male
3560210_rosersbergs_bostadsomr,2009,0.20755,male
3560210_rosersbergs_bostadsomr,2010,0.23349,male
3560210_rosersbergs_bostadsomr,2011,0.2382,male
3560210_rosersbergs_bostadsomr,2012,0.2381,male
3560210_rosersbergs_bostadsomr,2013,0.24249,male
3560210_rosersbergs_bostadsomr,2014,0.24361999999999998,male
3560500_okand,2000,0.09322000000000001,male
3560500_okand,2001,0.08333,male
3560500_okand,2002,0.0813,male
3560500_okand,2003,0.09016,male
3560500_okand,2004,0.07758999999999999,male
3560500_okand,2005,0.0813,male
3560500_okand,2006,0.1,male
3560500_okand,2007,0.10924,male
3560500_okand,2008,0.12712,male
3560500_okand,2009,0.13934000000000002,male
3560610_sodra_skanela,2000,0.10169,male
3560610_sodra_skanela,2001,0.11175999999999998,male
3560610_sodra_skanela,2002,0.12345999999999999,male
3560610_sodra_skanela,2003,0.13253,male
3560610_sodra_skanela,2004,0.15758,male
3560610_sodra_skanela,2005,0.14744000000000002,male
3560610_sodra_skanela,2006,0.17105,male
3560610_sodra_skanela,2007,0.15484,male
3560610_sodra_skanela,2008,0.15337,male
3560610_sodra_skanela,2009,0.17178,male
3560610_sodra_skanela,2010,0.20731999999999998,male
3560610_sodra_skanela,2011,0.21686999999999998,male
3560610_sodra_skanela,2012,0.20588,male
3560610_sodra_skanela,2013,0.18286,male
3560610_sodra_skanela,2014,0.17714000000000002,male
3580100_skepptuna_fd_forsamling,2000,0.07194,male
3580100_skepptuna_fd_forsamling,2001,0.08784,male
3580100_skepptuna_fd_forsamling,2002,0.1,male
3580100_skepptuna_fd_forsamling,2003,0.08824,male
3580100_skepptuna_fd_forsamling,2004,0.08824,male
3580100_skepptuna_fd_forsamling,2005,0.09848,male
3580100_skepptuna_fd_forsamling,2006,0.11719,male
3580100_skepptuna_fd_forsamling,2007,0.11538,male
3580100_skepptuna_fd_forsamling,2008,0.14179,male
3580100_skepptuna_fd_forsamling,2009,0.1374,male
3580100_skepptuna_fd_forsamling,2010,0.14789000000000002,male
3580100_skepptuna_fd_forsamling,2011,0.15278,male
3580100_skepptuna_fd_forsamling,2012,0.14286,male
3580100_skepptuna_fd_forsamling,2013,0.15217,male
3580100_skepptuna_fd_forsamling,2014,0.15942,male
3580210_ostra_lunda,2000,0.13860999999999998,male
3580210_ostra_lunda,2001,0.13725,male
3580210_ostra_lunda,2002,0.14019,male
3580210_ostra_lunda,2003,0.11110999999999999,male
3580210_ostra_lunda,2004,0.1068,male
3580210_ostra_lunda,2005,0.13860999999999998,male
3580210_ostra_lunda,2006,0.12903,male
3580210_ostra_lunda,2007,0.11110999999999999,male
3580210_ostra_lunda,2008,0.1134,male
3580210_ostra_lunda,2009,0.13084,male
3580210_ostra_lunda,2010,0.15686,male
3580210_ostra_lunda,2011,0.17143,male
3580210_ostra_lunda,2012,0.17857,male
3580210_ostra_lunda,2013,0.17390999999999998,male
3580210_ostra_lunda,2014,0.15517,male
3580300_vidbo_fd_forsamling,2000,0.07317,male
3580300_vidbo_fd_forsamling,2001,0.08642000000000001,male
3580300_vidbo_fd_forsamling,2002,0.075,male
3580300_vidbo_fd_forsamling,2003,0.06172999999999999,male
3580300_vidbo_fd_forsamling,2004,0.08333,male
3580300_vidbo_fd_forsamling,2005,0.10976,male
3580300_vidbo_fd_forsamling,2006,0.11905,male
3580300_vidbo_fd_forsamling,2007,0.15,male
3580300_vidbo_fd_forsamling,2008,0.15,male
3580300_vidbo_fd_forsamling,2009,0.16438,male
3580300_vidbo_fd_forsamling,2010,0.13333,male
3580300_vidbo_fd_forsamling,2011,0.1875,male
3580300_vidbo_fd_forsamling,2012,0.18293,male
3580300_vidbo_fd_forsamling,2013,0.18293,male
3580300_vidbo_fd_forsamling,2014,0.18293,male
6210240_nicksta,2000,0.09976,male
6210240_nicksta,2001,0.1309,male
6210240_nicksta,2002,0.12134,male
6210240_nicksta,2003,0.10203999999999999,male
6210240_nicksta,2004,0.10330999999999999,male
6210240_nicksta,2005,0.10897000000000001,male
6210240_nicksta,2006,0.11387,male
6210240_nicksta,2007,0.10425999999999999,male
6210240_nicksta,2008,0.1168,male
6210240_nicksta,2009,0.1227,male
6210240_nicksta,2010,0.1219,male
6210240_nicksta,2011,0.11133,male
6210240_nicksta,2012,0.12598,male
6210240_nicksta,2013,0.12548,male
6210240_nicksta,2014,0.15295999999999998,male
6210270_kallsmo,2000,0.1791,male
6210270_kallsmo,2001,0.22726999999999997,male
6210270_kallsmo,2002,0.23076999999999998,male
6210270_kallsmo,2003,0.19355,male
6210270_kallsmo,2004,0.20968,male
6210270_kallsmo,2005,0.20895999999999998,male
6210270_kallsmo,2006,0.21739,male
6210270_kallsmo,2007,0.2381,male
6210270_kallsmo,2008,0.2381,male
6210270_kallsmo,2009,0.25,male
6210270_kallsmo,2010,0.24074,male
6210270_kallsmo,2011,0.24074,male
6210270_kallsmo,2012,0.24074,male
6210270_kallsmo,2013,0.23076999999999998,male
6210270_kallsmo,2014,0.2449,male
6210350_vastra_nynashamn_c,2000,0.09827000000000001,male
6210350_vastra_nynashamn_c,2001,0.10970999999999999,male
6210350_vastra_nynashamn_c,2002,0.11594000000000002,male
6210350_vastra_nynashamn_c,2003,0.11731,male
6210350_vastra_nynashamn_c,2004,0.12987,male
6210350_vastra_nynashamn_c,2005,0.12805999999999998,male
6210350_vastra_nynashamn_c,2006,0.14149,male
6210350_vastra_nynashamn_c,2007,0.13694,male
6210350_vastra_nynashamn_c,2008,0.1462,male
6210350_vastra_nynashamn_c,2009,0.14336,male
6210350_vastra_nynashamn_c,2010,0.15059,male
6210350_vastra_nynashamn_c,2011,0.15212,male
6210350_vastra_nynashamn_c,2012,0.16465,male
6210350_vastra_nynashamn_c,2013,0.17918,male
6210350_vastra_nynashamn_c,2014,0.17668,male
6210360_ostra_nynashamn_c,2000,0.11588,male
6210360_ostra_nynashamn_c,2001,0.14,male
6210360_ostra_nynashamn_c,2002,0.15725999999999998,male
6210360_ostra_nynashamn_c,2003,0.16929,male
6210360_ostra_nynashamn_c,2004,0.174,male
6210360_ostra_nynashamn_c,2005,0.174,male
6210360_ostra_nynashamn_c,2006,0.18061,male
6210360_ostra_nynashamn_c,2007,0.20949,male
6210360_ostra_nynashamn_c,2008,0.21875,male
6210360_ostra_nynashamn_c,2009,0.212,male
6210360_ostra_nynashamn_c,2010,0.21545,male
6210360_ostra_nynashamn_c,2011,0.21236999999999998,male
6210360_ostra_nynashamn_c,2012,0.21748,male
6210360_ostra_nynashamn_c,2013,0.22782,male
6210360_ostra_nynashamn_c,2014,0.24248000000000003,male
6210410_nynashamn_sv_esto,2000,0.1708,male
6210410_nynashamn_sv_esto,2001,0.18550999999999998,male
6210410_nynashamn_sv_esto,2002,0.17251,male
6210410_nynashamn_sv_esto,2003,0.16422,male
6210410_nynashamn_sv_esto,2004,0.15975999999999999,male
6210410_nynashamn_sv_esto,2005,0.17365,male
6210410_nynashamn_sv_esto,2006,0.19626,male
6210410_nynashamn_sv_esto,2007,0.21222,male
6210410_nynashamn_sv_esto,2008,0.19505,male
6210410_nynashamn_sv_esto,2009,0.23899,male
6210410_nynashamn_sv_esto,2010,0.23510999999999999,male
6210410_nynashamn_sv_esto,2011,0.21495,male
6210410_nynashamn_sv_esto,2012,0.23476,male
6210410_nynashamn_sv_esto,2013,0.24629,male
6210410_nynashamn_sv_esto,2014,0.27143,male
6210440_sandhamn_mm,2000,0.14961,male
6210440_sandhamn_mm,2001,0.15775,male
6210440_sandhamn_mm,2002,0.15094000000000002,male
6210440_sandhamn_mm,2003,0.15922,male
6210440_sandhamn_mm,2004,0.17290999999999998,male
6210440_sandhamn_mm,2005,0.19062,male
6210440_sandhamn_mm,2006,0.18475,male
6210440_sandhamn_mm,2007,0.18507,male
6210440_sandhamn_mm,2008,0.19814,male
6210440_sandhamn_mm,2009,0.1873,male
6210440_sandhamn_mm,2010,0.19472,male
6210440_sandhamn_mm,2011,0.20199,male
6210440_sandhamn_mm,2012,0.21203000000000002,male
6210440_sandhamn_mm,2013,0.21835,male
6210440_sandhamn_mm,2014,0.20065999999999998,male
6210490_trehorningen_mm,2000,0.21429,male
6210490_trehorningen_mm,2001,0.21514,male
6210490_trehorningen_mm,2002,0.25098000000000004,male
6210490_trehorningen_mm,2003,0.23886999999999997,male
6210490_trehorningen_mm,2004,0.22358000000000003,male
6210490_trehorningen_mm,2005,0.23431,male
6210490_trehorningen_mm,2006,0.25911,male
6210490_trehorningen_mm,2007,0.26016,male
6210490_trehorningen_mm,2008,0.27419,male
6210490_trehorningen_mm,2009,0.26721,male
6210490_trehorningen_mm,2010,0.26984,male
6210490_trehorningen_mm,2011,0.28631999999999996,male
6210490_trehorningen_mm,2012,0.27642,male
6210490_trehorningen_mm,2013,0.268,male
6210490_trehorningen_mm,2014,0.26744,male
6210520_vaktberget,2000,0.05789,male
6210520_vaktberget,2001,0.06931,male
6210520_vaktberget,2002,0.0878,male
6210520_vaktberget,2003,0.10797999999999999,male
6210520_vaktberget,2004,0.10046000000000001,male
6210520_vaktberget,2005,0.10088,male
6210520_vaktberget,2006,0.09302,male
6210520_vaktberget,2007,0.12385,male
6210520_vaktberget,2008,0.12946,male
6210520_vaktberget,2009,0.11538,male
6210520_vaktberget,2010,0.11880999999999999,male
6210520_vaktberget,2011,0.14778,male
6210520_vaktberget,2012,0.13725,male
6210520_vaktberget,2013,0.13776,male
6210520_vaktberget,2014,0.16972,male
6210570_rappsta_hacktorp,2000,0.10112,male
6210570_rappsta_hacktorp,2001,0.09665,male
6210570_rappsta_hacktorp,2002,0.11320999999999999,male
6210570_rappsta_hacktorp,2003,0.12595,male
6210570_rappsta_hacktorp,2004,0.14662,male
6210570_rappsta_hacktorp,2005,0.15094000000000002,male
6210570_rappsta_hacktorp,2006,0.15152000000000002,male
6210570_rappsta_hacktorp,2007,0.15936,male
6210570_rappsta_hacktorp,2008,0.17551,male
6210570_rappsta_hacktorp,2009,0.18952,male
6210570_rappsta_hacktorp,2010,0.2,male
6210570_rappsta_hacktorp,2011,0.21333000000000002,male
6210570_rappsta_hacktorp,2012,0.21226,male
6210570_rappsta_hacktorp,2013,0.22896999999999998,male
6210570_rappsta_hacktorp,2014,0.22641999999999998,male
6210640_hamnvik,2000,0.08621000000000001,male
6210640_hamnvik,2001,0.13725,male
6210640_hamnvik,2002,0.13462000000000002,male
6210640_hamnvik,2003,0.15686,male
6210640_hamnvik,2004,0.16327,male
6210640_hamnvik,2005,0.19565,male
6210640_hamnvik,2006,0.17021,male
6210640_hamnvik,2007,0.28889000000000004,male
6210640_hamnvik,2008,0.21277,male
6210640_hamnvik,2009,0.23404,male
6210640_hamnvik,2010,0.23913,male
6210640_hamnvik,2011,0.21277,male
6210640_hamnvik,2012,0.22221999999999997,male
6210640_hamnvik,2013,0.18182,male
6210640_hamnvik,2014,0.19047999999999998,male
6220100_sorunda,2000,0.09091,male
6220100_sorunda,2001,0.08832000000000001,male
6220100_sorunda,2002,0.10615,male
6220100_sorunda,2003,0.10674000000000002,male
6220100_sorunda,2004,0.09827000000000001,male
6220100_sorunda,2005,0.10574000000000001,male
6220100_sorunda,2006,0.09756000000000001,male
6220100_sorunda,2007,0.12022999999999999,male
6220100_sorunda,2008,0.11212000000000001,male
6220100_sorunda,2009,0.11429,male
6220100_sorunda,2010,0.11550999999999999,male
6220100_sorunda,2011,0.11074,male
6220100_sorunda,2012,0.12709,male
6220100_sorunda,2013,0.11864000000000001,male
6220100_sorunda,2014,0.11684000000000001,male
6220200_stora_vika,2000,0.023119999999999998,male
6220200_stora_vika,2001,0.04545,male
6220200_stora_vika,2002,0.05056,male
6220200_stora_vika,2003,0.0618,male
6220200_stora_vika,2004,0.06704,male
6220200_stora_vika,2005,0.09091,male
6220200_stora_vika,2006,0.10525999999999999,male
6220200_stora_vika,2007,0.09714,male
6220200_stora_vika,2008,0.10059,male
6220200_stora_vika,2009,0.10778,male
6220200_stora_vika,2010,0.11110999999999999,male
6220200_stora_vika,2011,0.11800999999999999,male
6220200_stora_vika,2012,0.1369,male
6220200_stora_vika,2013,0.14706,male
6220200_stora_vika,2014,0.14773,male
6220300_grodby,2000,0.15789,male
6220300_grodby,2001,0.15054,male
6220300_grodby,2002,0.14432999999999999,male
6220300_grodby,2003,0.14894000000000002,male
6220300_grodby,2004,0.16495,male
6220300_grodby,2005,0.1875,male
6220300_grodby,2006,0.19565,male
6220300_grodby,2007,0.19565,male
6220300_grodby,2008,0.24719000000000002,male
6220300_grodby,2009,0.26437,male
6220300_grodby,2010,0.28395,male
6220300_grodby,2011,0.2561,male
6220300_grodby,2012,0.25,male
6220300_grodby,2013,0.24051,male
6220300_grodby,2014,0.28395,male
6220510_liso,2000,0.15741,male
6220510_liso,2001,0.13978,male
6220510_liso,2002,0.12766,male
6220510_liso,2003,0.11880999999999999,male
6220510_liso,2004,0.12245,male
6220510_liso,2005,0.13130999999999998,male
6220510_liso,2006,0.13725,male
6220510_liso,2007,0.19388,male
6220510_liso,2008,0.16346,male
6220510_liso,2009,0.17307999999999998,male
6220510_liso,2010,0.15741,male
6220510_liso,2011,0.14706,male
6220510_liso,2012,0.18,male
6220510_liso,2013,0.19388,male
6220510_liso,2014,0.14286,male
6220520_sorunda_vastra_glesbygd,2000,0.11034000000000001,male
6220520_sorunda_vastra_glesbygd,2001,0.11504,male
6220520_sorunda_vastra_glesbygd,2002,0.11085999999999999,male
6220520_sorunda_vastra_glesbygd,2003,0.12804000000000001,male
6220520_sorunda_vastra_glesbygd,2004,0.12722999999999998,male
6220520_sorunda_vastra_glesbygd,2005,0.12747,male
6220520_sorunda_vastra_glesbygd,2006,0.13305,male
6220520_sorunda_vastra_glesbygd,2007,0.12821,male
6220520_sorunda_vastra_glesbygd,2008,0.12930999999999998,male
6220520_sorunda_vastra_glesbygd,2009,0.14661,male
6220520_sorunda_vastra_glesbygd,2010,0.14783,male
6220520_sorunda_vastra_glesbygd,2011,0.1557,male
6220520_sorunda_vastra_glesbygd,2012,0.15991,male
6220520_sorunda_vastra_glesbygd,2013,0.15884,male
6220520_sorunda_vastra_glesbygd,2014,0.15909,male
6220530_sorunda_ostra_glesbygd,2000,0.12062,male
6220530_sorunda_ostra_glesbygd,2001,0.11429,male
6220530_sorunda_ostra_glesbygd,2002,0.13860999999999998,male
6220530_sorunda_ostra_glesbygd,2003,0.15385,male
6220530_sorunda_ostra_glesbygd,2004,0.16242,male
6220530_sorunda_ostra_glesbygd,2005,0.18692,male
6220530_sorunda_ostra_glesbygd,2006,0.19325,male
6220530_sorunda_ostra_glesbygd,2007,0.20414000000000002,male
6220530_sorunda_ostra_glesbygd,2008,0.21101,male
6220530_sorunda_ostra_glesbygd,2009,0.2,male
6220530_sorunda_ostra_glesbygd,2010,0.19814,male
6220530_sorunda_ostra_glesbygd,2011,0.20544,male
6220530_sorunda_ostra_glesbygd,2012,0.20242000000000002,male
6220530_sorunda_ostra_glesbygd,2013,0.21645999999999999,male
6220530_sorunda_ostra_glesbygd,2014,0.21856,male
6230000_toro_forsamling,2000,0.14458,male
6230000_toro_forsamling,2001,0.13372,male
6230000_toro_forsamling,2002,0.13660999999999998,male
6230000_toro_forsamling,2003,0.13441,male
6230000_toro_forsamling,2004,0.15425999999999998,male
6230000_toro_forsamling,2005,0.17277,male
6230000_toro_forsamling,2006,0.18033,male
6230000_toro_forsamling,2007,0.18333,male
6230000_toro_forsamling,2008,0.18675,male
6230000_toro_forsamling,2009,0.18182,male
6230000_toro_forsamling,2010,0.18056,male
6230000_toro_forsamling,2011,0.18382,male
6230000_toro_forsamling,2012,0.14515999999999998,male
6230000_toro_forsamling,2013,0.13445,male
6230000_toro_forsamling,2014,0.13445,male
6240100_osmo,2000,0.07101,male
6240100_osmo,2001,0.0767,male
6240100_osmo,2002,0.0848,male
6240100_osmo,2003,0.08824,male
6240100_osmo,2004,0.10029,male
6240100_osmo,2005,0.10554000000000001,male
6240100_osmo,2006,0.10622999999999999,male
6240100_osmo,2007,0.11110999999999999,male
6240100_osmo,2008,0.11345,male
6240100_osmo,2009,0.12155999999999999,male
6240100_osmo,2010,0.12642,male
6240100_osmo,2011,0.13895,male
6240100_osmo,2012,0.14737,male
6240100_osmo,2013,0.14826,male
6240100_osmo,2014,0.15728,male
6240510_jarflotta,2000,0.11110999999999999,male
6240510_jarflotta,2001,0.10169,male
6240510_jarflotta,2002,0.1129,male
6240510_jarflotta,2003,0.10769000000000001,male
6240510_jarflotta,2004,0.13115,male
6240510_jarflotta,2005,0.13846,male
6240510_jarflotta,2006,0.13043,male
6240510_jarflotta,2007,0.14085,male
6240510_jarflotta,2008,0.14706,male
6240510_jarflotta,2009,0.14925,male
6240510_jarflotta,2010,0.2,male
6240510_jarflotta,2011,0.19047999999999998,male
6240510_jarflotta,2012,0.18462,male
6240510_jarflotta,2013,0.16129000000000002,male
6240510_jarflotta,2014,0.18033,male
6240530_osmo_ostra_glesbygd,2000,0.16327,male
6240530_osmo_ostra_glesbygd,2001,0.18182,male
6240530_osmo_ostra_glesbygd,2002,0.23214,male
6240530_osmo_ostra_glesbygd,2003,0.20755,male
6240530_osmo_ostra_glesbygd,2004,0.16981,male
6240530_osmo_ostra_glesbygd,2005,0.18367,male
6240530_osmo_ostra_glesbygd,2006,0.20755,male
6240530_osmo_ostra_glesbygd,2007,0.25455,male
6240530_osmo_ostra_glesbygd,2008,0.26786,male
6240530_osmo_ostra_glesbygd,2009,0.27451,male
6240530_osmo_ostra_glesbygd,2010,0.30612,male
6240530_osmo_ostra_glesbygd,2011,0.26087,male
6240530_osmo_ostra_glesbygd,2012,0.2549,male
6240530_osmo_ostra_glesbygd,2013,0.28261,male
6240530_osmo_ostra_glesbygd,2014,0.27273000000000003,male
6240540_osmo_vastra_glesbygd,2000,0.06364,male
6240540_osmo_vastra_glesbygd,2001,0.06364,male
