basomrade,year,cumulative_immigration_surplus,gender
2240122_sodra_bromsten_s,2007,27,male
2240122_sodra_bromsten_s,2008,35,male
2240122_sodra_bromsten_s,2009,26,male
2240122_sodra_bromsten_s,2010,14,male
2240122_sodra_bromsten_s,2011,5,male
2240122_sodra_bromsten_s,2012,9,male
2240122_sodra_bromsten_s,2013,16,male
2240122_sodra_bromsten_s,2014,5,male
2240130_norra_bromsten,2000,13,male
2240130_norra_bromsten,2001,-15,male
2240130_norra_bromsten,2002,6,male
2240130_norra_bromsten,2003,32,male
2240130_norra_bromsten,2004,25,male
2240130_norra_bromsten,2005,4,male
2240130_norra_bromsten,2006,-37,male
2240130_norra_bromsten,2007,-69,male
2240130_norra_bromsten,2008,-85,male
2240130_norra_bromsten,2009,-109,male
2240130_norra_bromsten,2010,-104,male
2240130_norra_bromsten,2011,-135,male
2240130_norra_bromsten,2012,-161,male
2240130_norra_bromsten,2013,-129,male
2240130_norra_bromsten,2014,-121,male
2240200_flysta,2000,5,male
2240200_flysta,2001,-10,male
2240200_flysta,2002,-26,male
2240200_flysta,2003,-20,male
2240200_flysta,2004,-5,male
2240200_flysta,2005,-20,male
2240200_flysta,2006,-27,male
2240200_flysta,2007,-37,male
2240200_flysta,2008,-48,male
2240200_flysta,2009,-62,male
2240200_flysta,2010,-49,male
2240200_flysta,2011,-60,male
2240200_flysta,2012,-69,male
2240200_flysta,2013,-80,male
2240200_flysta,2014,-87,male
2240520_okand,2000,-28,male
2240520_okand,2001,-95,male
2240520_okand,2002,-217,male
2240520_okand,2003,-415,male
2240520_okand,2004,-556,male
2240520_okand,2005,-833,male
2240520_okand,2006,-930,male
2240520_okand,2007,-1123,male
2240520_okand,2008,-1235,male
2240520_okand,2009,-1416,male
2240521_norra_rinkeby_kvarnby,2010,-80,male
2240521_norra_rinkeby_kvarnby,2011,-155,male
2240521_norra_rinkeby_kvarnby,2012,-281,male
2240521_norra_rinkeby_kvarnby,2013,-372,male
2240521_norra_rinkeby_kvarnby,2014,-511,male
2240522_norra_rinkeby_askeby,2010,-40,male
2240522_norra_rinkeby_askeby,2011,-79,male
2240522_norra_rinkeby_askeby,2012,-94,male
2240522_norra_rinkeby_askeby,2013,-194,male
2240522_norra_rinkeby_askeby,2014,-207,male
2240530_okand,2000,-60,male
2240530_okand,2001,-102,male
2240530_okand,2002,-164,male
2240530_okand,2003,-282,male
2240530_okand,2004,-409,male
2240530_okand,2005,-510,male
2240530_okand,2006,-669,male
2240530_okand,2007,-778,male
2240530_okand,2008,-1009,male
2240530_okand,2009,-1186,male
2240531_sodra_rinkeby_knutby,2010,-67,male
2240531_sodra_rinkeby_knutby,2011,-208,male
2240531_sodra_rinkeby_knutby,2012,-167,male
2240531_sodra_rinkeby_knutby,2013,-220,male
2240531_sodra_rinkeby_knutby,2014,-286,male
2240532_sodra_rinkeby_bredby,2010,30,male
2240532_sodra_rinkeby_bredby,2011,46,male
2240532_sodra_rinkeby_bredby,2012,31,male
2240532_sodra_rinkeby_bredby,2013,-20,male
2240532_sodra_rinkeby_bredby,2014,-7,male
2240621_solhojden,2000,15,male
2240621_solhojden,2001,2,male
2240621_solhojden,2002,9,male
2240621_solhojden,2003,6,male
2240621_solhojden,2004,-9,male
2240621_solhojden,2005,1,male
2240621_solhojden,2006,-2,male
2240621_solhojden,2007,-2,male
2240621_solhojden,2008,18,male
2240621_solhojden,2009,4,male
2240621_solhojden,2010,3,male
2240621_solhojden,2011,13,male
2240621_solhojden,2012,11,male
2240621_solhojden,2013,-12,male
2240621_solhojden,2014,-52,male
2240622_spanga_torg,2000,9,male
2240622_spanga_torg,2001,12,male
2240622_spanga_torg,2002,34,male
2240622_spanga_torg,2003,25,male
2240622_spanga_torg,2004,19,male
2240622_spanga_torg,2005,29,male
2240622_spanga_torg,2006,36,male
2240622_spanga_torg,2007,42,male
2240622_spanga_torg,2008,54,male
2240622_spanga_torg,2009,67,male
2240622_spanga_torg,2010,58,male
2240622_spanga_torg,2011,47,male
2240622_spanga_torg,2012,44,male
2240622_spanga_torg,2013,57,male
2240622_spanga_torg,2014,62,male
2240631_solhems_villastad_vast,2000,-20,male
2240631_solhems_villastad_vast,2001,-23,male
2240631_solhems_villastad_vast,2002,-35,male
2240631_solhems_villastad_vast,2003,-65,male
2240631_solhems_villastad_vast,2004,-63,male
2240631_solhems_villastad_vast,2005,-67,male
2240631_solhems_villastad_vast,2006,-74,male
2240631_solhems_villastad_vast,2007,-50,male
2240631_solhems_villastad_vast,2008,-60,male
2240631_solhems_villastad_vast,2009,-63,male
2240631_solhems_villastad_vast,2010,-68,male
2240631_solhems_villastad_vast,2011,-70,male
2240631_solhems_villastad_vast,2012,-79,male
2240631_solhems_villastad_vast,2013,-84,male
2240631_solhems_villastad_vast,2014,-75,male
2240632_spanga_gymnasium,2000,3,male
2240632_spanga_gymnasium,2001,-10,male
2240632_spanga_gymnasium,2002,-27,male
2240632_spanga_gymnasium,2003,-21,male
2240632_spanga_gymnasium,2004,-12,male
2240632_spanga_gymnasium,2005,-11,male
2240632_spanga_gymnasium,2006,-8,male
2240632_spanga_gymnasium,2007,0,male
2240632_spanga_gymnasium,2008,-10,male
2240632_spanga_gymnasium,2009,-7,male
2240632_spanga_gymnasium,2010,-4,male
2240632_spanga_gymnasium,2011,-26,male
2240632_spanga_gymnasium,2012,-41,male
2240632_spanga_gymnasium,2013,-67,male
2240632_spanga_gymnasium,2014,-91,male
2240640_solhems_villastad_nord,2000,6,male
2240640_solhems_villastad_nord,2001,1,male
2240640_solhems_villastad_nord,2002,-2,male
2240640_solhems_villastad_nord,2003,-12,male
2240640_solhems_villastad_nord,2004,-14,male
2240640_solhems_villastad_nord,2005,-19,male
2240640_solhems_villastad_nord,2006,-18,male
2240640_solhems_villastad_nord,2007,-21,male
2240640_solhems_villastad_nord,2008,-21,male
2240640_solhems_villastad_nord,2009,-18,male
2240640_solhems_villastad_nord,2010,-27,male
2240640_solhems_villastad_nord,2011,-27,male
2240640_solhems_villastad_nord,2012,-27,male
2240640_solhems_villastad_nord,2013,-34,male
2240640_solhems_villastad_nord,2014,-32,male
2240650_logvagen_erland,2000,-8,male
2240650_logvagen_erland,2001,-6,male
2240650_logvagen_erland,2002,1,male
2240650_logvagen_erland,2003,7,male
2240650_logvagen_erland,2004,19,male
2240650_logvagen_erland,2005,22,male
2240650_logvagen_erland,2006,18,male
2240650_logvagen_erland,2007,19,male
2240650_logvagen_erland,2008,21,male
2240650_logvagen_erland,2009,14,male
2240650_logvagen_erland,2010,17,male
2240650_logvagen_erland,2011,20,male
2240650_logvagen_erland,2012,19,male
2240650_logvagen_erland,2013,16,male
2240650_logvagen_erland,2014,12,male
2240700_sundby,2000,-17,male
2240700_sundby,2001,-10,male
2240700_sundby,2002,-10,male
2240700_sundby,2003,-22,male
2240700_sundby,2004,-37,male
2240700_sundby,2005,-11,male
2240700_sundby,2006,18,male
2240700_sundby,2007,-1,male
2240700_sundby,2008,2,male
2240700_sundby,2009,8,male
2240700_sundby,2010,24,male
2240700_sundby,2011,14,male
2240700_sundby,2012,-11,male
2240700_sundby,2013,5,male
2240700_sundby,2014,-6,male
2240820_okand,2000,-89,male
2240820_okand,2001,-132,male
2240820_okand,2002,-256,male
2240820_okand,2003,-506,male
2240820_okand,2004,-685,male
2240820_okand,2005,-870,male
2240820_okand,2006,-1067,male
2240820_okand,2007,-1225,male
2240820_okand,2008,-1442,male
2240820_okand,2009,-1558,male
2240821_norra_tensta_spanga_kyrkvag,2010,-62,male
2240821_norra_tensta_spanga_kyrkvag,2011,-152,male
2240821_norra_tensta_spanga_kyrkvag,2012,-243,male
2240821_norra_tensta_spanga_kyrkvag,2013,-263,male
2240821_norra_tensta_spanga_kyrkvag,2014,-399,male
2240822_norra_tensta_tensta_alle,2010,-15,male
2240822_norra_tensta_tensta_alle,2011,-12,male
2240822_norra_tensta_tensta_alle,2012,-109,male
2240822_norra_tensta_tensta_alle,2013,-59,male
2240822_norra_tensta_tensta_alle,2014,-139,male
2240830_okand,2000,-8,male
2240830_okand,2001,-36,male
2240830_okand,2002,-77,male
2240830_okand,2003,-155,male
2240830_okand,2004,-193,male
2240830_okand,2005,-222,male
2240830_okand,2006,-276,male
2240830_okand,2007,-350,male
2240830_okand,2008,-405,male
2240830_okand,2009,-486,male
2240831_sodra_tensta_spanga_kyrka,2010,-17,male
2240831_sodra_tensta_spanga_kyrka,2011,4,male
2240831_sodra_tensta_spanga_kyrka,2012,-24,male
2240831_sodra_tensta_spanga_kyrka,2013,-46,male
2240831_sodra_tensta_spanga_kyrka,2014,-59,male
2240832_sodra_tensta_tensta_kyrka,2010,-69,male
2240832_sodra_tensta_tensta_kyrka,2011,-118,male
2240832_sodra_tensta_tensta_kyrka,2012,-138,male
2240832_sodra_tensta_tensta_kyrka,2013,-195,male
2240832_sodra_tensta_tensta_kyrka,2014,-230,male
2240840_hjulsta,2000,-14,male
2240840_hjulsta,2001,-48,male
2240840_hjulsta,2002,-133,male
2240840_hjulsta,2003,-190,male
2240840_hjulsta,2004,-247,male
2240840_hjulsta,2005,-340,male
2240840_hjulsta,2006,-379,male
2240840_hjulsta,2007,-457,male
2240840_hjulsta,2008,-503,male
2240840_hjulsta,2009,-549,male
2240840_hjulsta,2010,-619,male
2240840_hjulsta,2011,-679,male
2240840_hjulsta,2012,-756,male
2240840_hjulsta,2013,-878,male
2240840_hjulsta,2014,-912,male
2242120_centrala_akalla,2010,-92,male
2242120_centrala_akalla,2011,-136,male
2242120_centrala_akalla,2012,-163,male
2242120_centrala_akalla,2013,-207,male
2242120_centrala_akalla,2014,-218,male
2242130_sodra_akalla,2010,-23,male
2242130_sodra_akalla,2011,-43,male
2242130_sodra_akalla,2012,-54,male
2242130_sodra_akalla,2013,-54,male
2242130_sodra_akalla,2014,-86,male
2242220_norra_husby,2010,-41,male
2242220_norra_husby,2011,-96,male
2242220_norra_husby,2012,-132,male
2242220_norra_husby,2013,-197,male
2242220_norra_husby,2014,-260,male
2242230_sodra_husby,2010,-88,male
2242230_sodra_husby,2011,-171,male
2242230_sodra_husby,2012,-137,male
2242230_sodra_husby,2013,-381,male
2242230_sodra_husby,2014,-404,male
2242310_kista_centrum,2010,-23,male
2242310_kista_centrum,2011,-47,male
2242310_kista_centrum,2012,-43,male
2242310_kista_centrum,2013,-30,male
2242310_kista_centrum,2014,-27,male
2242320_ovre_kista,2010,-30,male
2242320_ovre_kista,2011,-87,male
2242320_ovre_kista,2012,-118,male
2242320_ovre_kista,2013,-152,male
2242320_ovre_kista,2014,-270,male
2242330_nedre_kista,2010,-29,male
2242330_nedre_kista,2011,-64,male
2242330_nedre_kista,2012,-76,male
2242330_nedre_kista,2013,-54,male
2242330_nedre_kista,2014,-79,male
2250120_hasselby_torg,2000,-11,male
2250120_hasselby_torg,2001,-35,male
2250120_hasselby_torg,2002,-37,male
2250120_hasselby_torg,2003,-73,male
2250120_hasselby_torg,2004,-176,male
2250120_hasselby_torg,2005,-203,male
2250120_hasselby_torg,2006,-198,male
2250120_hasselby_torg,2007,-177,male
2250120_hasselby_torg,2008,-142,male
2250120_hasselby_torg,2009,-257,male
2250120_hasselby_torg,2010,-284,male
2250120_hasselby_torg,2011,-368,male
2250120_hasselby_torg,2012,-402,male
2250120_hasselby_torg,2013,-443,male
2250120_hasselby_torg,2014,-490,male
2250130_vastra_hasselby_gard,2000,-8,male
2250130_vastra_hasselby_gard,2001,-3,male
2250130_vastra_hasselby_gard,2002,6,male
2250130_vastra_hasselby_gard,2003,-10,male
2250130_vastra_hasselby_gard,2004,-14,male
2250130_vastra_hasselby_gard,2005,-12,male
2250130_vastra_hasselby_gard,2006,-19,male
2250130_vastra_hasselby_gard,2007,-10,male
2250130_vastra_hasselby_gard,2008,-24,male
2250130_vastra_hasselby_gard,2009,-25,male
2250130_vastra_hasselby_gard,2010,-22,male
2250130_vastra_hasselby_gard,2011,-28,male
2250130_vastra_hasselby_gard,2012,-37,male
2250130_vastra_hasselby_gard,2013,-38,male
2250130_vastra_hasselby_gard,2014,-44,male
2250140_sodra_hasselby_gard,2000,51,male
2250140_sodra_hasselby_gard,2001,120,male
2250140_sodra_hasselby_gard,2002,131,male
2250140_sodra_hasselby_gard,2003,116,male
2250140_sodra_hasselby_gard,2004,108,male
2250140_sodra_hasselby_gard,2005,124,male
2250140_sodra_hasselby_gard,2006,205,male
2250140_sodra_hasselby_gard,2007,211,male
2250140_sodra_hasselby_gard,2008,300,male
2250140_sodra_hasselby_gard,2009,294,male
2250140_sodra_hasselby_gard,2010,256,male
2250140_sodra_hasselby_gard,2011,245,male
2250140_sodra_hasselby_gard,2012,227,male
2250140_sodra_hasselby_gard,2013,300,male
2250140_sodra_hasselby_gard,2014,299,male
2250200_hasselby_strand,2000,66,male
2250200_hasselby_strand,2001,65,male
2250200_hasselby_strand,2002,98,male
2250200_hasselby_strand,2003,126,male
2250200_hasselby_strand,2004,181,male
2250200_hasselby_strand,2005,267,male
2250200_hasselby_strand,2006,234,male
2250200_hasselby_strand,2007,182,male
2250200_hasselby_strand,2008,148,male
2250200_hasselby_strand,2009,72,male
2250200_hasselby_strand,2010,82,male
2250200_hasselby_strand,2011,167,male
2250200_hasselby_strand,2012,192,male
2250200_hasselby_strand,2013,240,male
2250200_hasselby_strand,2014,182,male
2250310_backlura,2000,-7,male
2250310_backlura,2001,-27,male
2250310_backlura,2002,-53,male
2250310_backlura,2003,-81,male
2250310_backlura,2004,-77,male
2250310_backlura,2005,-102,male
2250310_backlura,2006,-108,male
2250310_backlura,2007,-93,male
2250310_backlura,2008,-108,male
2250310_backlura,2009,-117,male
2250310_backlura,2010,-142,male
2250310_backlura,2011,-132,male
2250310_backlura,2012,-147,male
2250310_backlura,2013,-151,male
2250310_backlura,2014,-163,male
2250320_trollboda,2000,29,male
2250320_trollboda,2001,32,male
2250320_trollboda,2002,30,male
2250320_trollboda,2003,26,male
2250320_trollboda,2004,28,male
2250320_trollboda,2005,-18,male
2250320_trollboda,2006,-12,male
2250320_trollboda,2007,-37,male
2250320_trollboda,2008,0,male
2250320_trollboda,2009,-8,male
2250320_trollboda,2010,-14,male
2250320_trollboda,2011,-40,male
2250320_trollboda,2012,-65,male
2250320_trollboda,2013,-61,male
2250320_trollboda,2014,-81,male
2250332_hasselby_villastrand,2000,12,male
2250332_hasselby_villastrand,2001,13,male
2250332_hasselby_villastrand,2002,1,male
2250332_hasselby_villastrand,2003,0,male
2250332_hasselby_villastrand,2004,-11,male
2250332_hasselby_villastrand,2005,17,male
2250332_hasselby_villastrand,2006,-11,male
2250332_hasselby_villastrand,2007,-15,male
2250332_hasselby_villastrand,2008,-14,male
2250332_hasselby_villastrand,2009,-18,male
2250332_hasselby_villastrand,2010,-20,male
2250332_hasselby_villastrand,2011,-31,male
2250332_hasselby_villastrand,2012,-39,male
2250332_hasselby_villastrand,2013,-67,male
2250332_hasselby_villastrand,2014,-45,male
2250340_hasselby_kyrka,2000,12,male
2250340_hasselby_kyrka,2001,18,male
2250340_hasselby_kyrka,2002,21,male
2250340_hasselby_kyrka,2003,37,male
2250340_hasselby_kyrka,2004,45,male
2250340_hasselby_kyrka,2005,46,male
2250340_hasselby_kyrka,2006,66,male
2250340_hasselby_kyrka,2007,88,male
2250340_hasselby_kyrka,2008,105,male
2250340_hasselby_kyrka,2009,138,male
2250340_hasselby_kyrka,2010,143,male
2250340_hasselby_kyrka,2011,168,male
2250340_hasselby_kyrka,2012,186,male
2250340_hasselby_kyrka,2013,222,male
2250340_hasselby_kyrka,2014,245,male
2250350_akermyntan,2000,-18,male
2250350_akermyntan,2001,-36,male
2250350_akermyntan,2002,-54,male
2250350_akermyntan,2003,-77,male
2250350_akermyntan,2004,-85,male
2250350_akermyntan,2005,-87,male
2250350_akermyntan,2006,-100,male
2250350_akermyntan,2007,-113,male
2250350_akermyntan,2008,-132,male
2250350_akermyntan,2009,-151,male
2250350_akermyntan,2010,-170,male
2250350_akermyntan,2011,-191,male
2250350_akermyntan,2012,-192,male
2250350_akermyntan,2013,-201,male
2250350_akermyntan,2014,-201,male
2250370_radisvagen,2000,-4,male
2250370_radisvagen,2001,-11,male
2250370_radisvagen,2002,-13,male
2250370_radisvagen,2003,-2,male
2250370_radisvagen,2004,-12,male
2250370_radisvagen,2005,-13,male
2250370_radisvagen,2006,-6,male
2250370_radisvagen,2007,-3,male
2250370_radisvagen,2008,-8,male
2250370_radisvagen,2009,-3,male
2250370_radisvagen,2010,-8,male
2250370_radisvagen,2011,-10,male
2250370_radisvagen,2012,-3,male
2250370_radisvagen,2013,-3,male
2250370_radisvagen,2014,-2,male
2250380_smedshagen,2000,-15,male
2250380_smedshagen,2001,-16,male
2250380_smedshagen,2002,-25,male
2250380_smedshagen,2003,-38,male
2250380_smedshagen,2004,-51,male
2250380_smedshagen,2005,-74,male
2250380_smedshagen,2006,-89,male
2250380_smedshagen,2007,-125,male
2250380_smedshagen,2008,-134,male
2250380_smedshagen,2009,-153,male
2250380_smedshagen,2010,-195,male
2250380_smedshagen,2011,-186,male
2250380_smedshagen,2012,-253,male
2250380_smedshagen,2013,-270,male
2250380_smedshagen,2014,-317,male
2260120_okand,2000,-56,male
2260120_okand,2001,-83,male
2260120_okand,2002,-196,male
2260120_okand,2003,-244,male
2260120_okand,2004,-375,male
2260120_okand,2005,-382,male
2260120_okand,2006,-467,male
2260120_okand,2007,-593,male
2260120_okand,2008,-732,male
2260120_okand,2009,-804,male
2260130_okand,2000,-20,male
2260130_okand,2001,-51,male
2260130_okand,2002,-75,male
2260130_okand,2003,-97,male
2260130_okand,2004,-102,male
2260130_okand,2005,-121,male
2260130_okand,2006,-153,male
2260130_okand,2007,-157,male
2260130_okand,2008,-167,male
2260130_okand,2009,-194,male
2260220_okand,2000,-29,male
2260220_okand,2001,-98,male
2260220_okand,2002,-126,male
2260220_okand,2003,-194,male
2260220_okand,2004,-228,male
2260220_okand,2005,-278,male
2260220_okand,2006,-332,male
2260220_okand,2007,-396,male
2260220_okand,2008,-454,male
2260220_okand,2009,-484,male
2260230_okand,2000,-70,male
2260230_okand,2001,-88,male
2260230_okand,2002,-174,male
2260230_okand,2003,-355,male
2260230_okand,2004,-551,male
2260230_okand,2005,-645,male
2260230_okand,2006,-865,male
2260230_okand,2007,-1129,male
2260230_okand,2008,-1550,male
2260230_okand,2009,-1804,male
2260310_okand,2000,30,male
2260310_okand,2001,50,male
2260310_okand,2002,79,male
2260310_okand,2003,157,male
2260310_okand,2004,250,male
2260310_okand,2005,243,male
2260310_okand,2006,246,male
2260310_okand,2007,257,male
2260310_okand,2008,266,male
2260310_okand,2009,254,male
2260320_okand,2000,102,male
2260320_okand,2001,71,male
2260320_okand,2002,15,male
2260320_okand,2003,-35,male
2260320_okand,2004,-105,male
2260320_okand,2005,-192,male
2260320_okand,2006,-242,male
2260320_okand,2007,-334,male
2260320_okand,2008,-420,male
2260320_okand,2009,-481,male
2260330_okand,2000,-28,male
2260330_okand,2001,-48,male
2260330_okand,2002,-54,male
2260330_okand,2003,-7,male
2260330_okand,2004,-19,male
2260330_okand,2005,-23,male
2260330_okand,2006,-60,male
2260330_okand,2007,-70,male
2260330_okand,2008,-142,male
2260330_okand,2009,-171,male
3110110_ostra_enebyberg,2000,12,male
3110110_ostra_enebyberg,2001,-2,male
3110110_ostra_enebyberg,2002,15,male
3110110_ostra_enebyberg,2003,38,male
3110110_ostra_enebyberg,2004,56,male
3110110_ostra_enebyberg,2005,76,male
3110110_ostra_enebyberg,2006,121,male
3110110_ostra_enebyberg,2007,127,male
3110110_ostra_enebyberg,2008,136,male
3110110_ostra_enebyberg,2009,155,male
3110110_ostra_enebyberg,2010,156,male
3110110_ostra_enebyberg,2011,186,male
3110110_ostra_enebyberg,2012,183,male
3110110_ostra_enebyberg,2013,203,male
3110110_ostra_enebyberg,2014,204,male
3110120_vastra_enebyberg,2000,-29,male
3110120_vastra_enebyberg,2001,-31,male
3110120_vastra_enebyberg,2002,-38,male
3110120_vastra_enebyberg,2003,-54,male
3110120_vastra_enebyberg,2004,-76,male
3110120_vastra_enebyberg,2005,-81,male
3110120_vastra_enebyberg,2006,-95,male
3110120_vastra_enebyberg,2007,-85,male
3110120_vastra_enebyberg,2008,-101,male
3110120_vastra_enebyberg,2009,-80,male
3110120_vastra_enebyberg,2010,-81,male
3110120_vastra_enebyberg,2011,-34,male
3110120_vastra_enebyberg,2012,36,male
3110120_vastra_enebyberg,2013,71,male
3110120_vastra_enebyberg,2014,35,male
3110260_satra,2000,-9,male
3110260_satra,2001,-4,male
3110260_satra,2002,-7,male
3110260_satra,2003,0,male
3110260_satra,2004,6,male
3110260_satra,2005,-7,male
3110260_satra,2006,-13,male
3110260_satra,2007,-22,male
3110260_satra,2008,-20,male
3110260_satra,2009,-11,male
3110260_satra,2010,-5,male
3110260_satra,2011,16,male
3110260_satra,2012,4,male
3110260_satra,2013,-4,male
3110260_satra,2014,-11,male
3110270_nora,2000,2,male
3110270_nora,2001,-10,male
3110270_nora,2002,-18,male
3110270_nora,2003,10,male
3110270_nora,2004,-6,male
3110270_nora,2005,-6,male
3110270_nora,2006,8,male
3110270_nora,2007,1,male
