basomrade,year,mean_income_aged_lt_20,gender
1430230_katarina_kyrka,2000,258989.58,both
1430230_katarina_kyrka,2001,271621.88,both
1430230_katarina_kyrka,2002,281445.13,both
1430230_katarina_kyrka,2003,277169.31,both
1430230_katarina_kyrka,2004,277480.66,both
1430230_katarina_kyrka,2005,290624.81,both
1430230_katarina_kyrka,2006,302216.88,both
1430230_katarina_kyrka,2007,324678.64,both
1430230_katarina_kyrka,2008,322475.3,both
1430230_katarina_kyrka,2009,329106.73,both
1430230_katarina_kyrka,2010,333946.59,both
1430230_katarina_kyrka,2011,347914.34,both
1430230_katarina_kyrka,2012,356755.78,both
1430230_katarina_kyrka,2013,369040.69,both
1430230_katarina_kyrka,2014,382034.09,both
1430240_bjurholmsplan,2000,218961.94,both
1430240_bjurholmsplan,2001,236011.09,both
1430240_bjurholmsplan,2002,238259.0,both
1430240_bjurholmsplan,2003,240458.8,both
1430240_bjurholmsplan,2004,247932.98,both
1430240_bjurholmsplan,2005,253786.68,both
1430240_bjurholmsplan,2006,269480.05,both
1430240_bjurholmsplan,2007,280137.9,both
1430240_bjurholmsplan,2008,297390.2,both
1430240_bjurholmsplan,2009,299701.01,both
1430240_bjurholmsplan,2010,307510.69,both
1430240_bjurholmsplan,2011,320359.84,both
1430240_bjurholmsplan,2012,330205.44,both
1430240_bjurholmsplan,2013,335609.62,both
1430240_bjurholmsplan,2014,352565.72,both
1430250_nytorget,2000,221071.4,both
1430250_nytorget,2001,229750.73,both
1430250_nytorget,2002,236681.85,both
1430250_nytorget,2003,239498.64,both
1430250_nytorget,2004,245201.52,both
1430250_nytorget,2005,255588.95,both
1430250_nytorget,2006,270725.95,both
1430250_nytorget,2007,288093.53,both
1430250_nytorget,2008,303521.62,both
1430250_nytorget,2009,302282.76,both
1430250_nytorget,2010,305373.64,both
1430250_nytorget,2011,321042.17,both
1430250_nytorget,2012,334599.02,both
1430250_nytorget,2013,339118.31,both
1430250_nytorget,2014,351408.83,both
1440110_ersta,2000,226524.27,both
1440110_ersta,2001,235691.69,both
1440110_ersta,2002,246389.53,both
1440110_ersta,2003,252841.9,both
1440110_ersta,2004,269037.81,both
1440110_ersta,2005,263142.39,both
1440110_ersta,2006,274789.71,both
1440110_ersta,2007,283151.76,both
1440110_ersta,2008,296516.58,both
1440110_ersta,2009,292794.32,both
1440110_ersta,2010,293232.04,both
1440110_ersta,2011,305614.9,both
1440110_ersta,2012,317287.41,both
1440110_ersta,2013,318131.73,both
1440110_ersta,2014,322481.62,both
1440120_sofia_kyrka,2000,212579.03,both
1440120_sofia_kyrka,2001,225747.09,both
1440120_sofia_kyrka,2002,230611.21,both
1440120_sofia_kyrka,2003,236762.02,both
1440120_sofia_kyrka,2004,242949.37,both
1440120_sofia_kyrka,2005,253997.28,both
1440120_sofia_kyrka,2006,263191.08,both
1440120_sofia_kyrka,2007,275337.46,both
1440120_sofia_kyrka,2008,288880.08,both
1440120_sofia_kyrka,2009,289407.08,both
1440120_sofia_kyrka,2010,295441.48,both
1440120_sofia_kyrka,2011,305409.15,both
1440120_sofia_kyrka,2012,313981.43,both
1440120_sofia_kyrka,2013,324624.0,both
1440120_sofia_kyrka,2014,334615.4,both
1440210_tullgarden,2000,194155.3,both
1440210_tullgarden,2001,208394.96,both
1440210_tullgarden,2002,212661.41,both
1440210_tullgarden,2003,217639.24,both
1440210_tullgarden,2004,219267.46,both
1440210_tullgarden,2005,230612.41,both
1440210_tullgarden,2006,243245.85,both
1440210_tullgarden,2007,253869.22,both
1440210_tullgarden,2008,267434.86,both
1440210_tullgarden,2009,271352.04,both
1440210_tullgarden,2010,273901.57,both
1440210_tullgarden,2011,285613.26,both
1440210_tullgarden,2012,299928.85,both
1440210_tullgarden,2013,308725.24,both
1440210_tullgarden,2014,322593.14,both
1440220_vita_bergen,2000,190762.99,both
1440220_vita_bergen,2001,206582.86,both
1440220_vita_bergen,2002,211822.46,both
1440220_vita_bergen,2003,220635.83,both
1440220_vita_bergen,2004,224751.61,both
1440220_vita_bergen,2005,239068.05,both
1440220_vita_bergen,2006,244697.23,both
1440220_vita_bergen,2007,259339.24,both
1440220_vita_bergen,2008,279868.98,both
1440220_vita_bergen,2009,279549.08,both
1440220_vita_bergen,2010,284041.06,both
1440220_vita_bergen,2011,296091.48,both
1440220_vita_bergen,2012,302315.01,both
1440220_vita_bergen,2013,304883.71,both
1440220_vita_bergen,2014,315983.69,both
1440230_blecktornet,2000,209743.89,both
1440230_blecktornet,2001,222310.68,both
1440230_blecktornet,2002,226242.99,both
1440230_blecktornet,2003,233715.63,both
1440230_blecktornet,2004,238922.92,both
1440230_blecktornet,2005,243479.73,both
1440230_blecktornet,2006,257241.24,both
1440230_blecktornet,2007,268698.15,both
1440230_blecktornet,2008,277680.57,both
1440230_blecktornet,2009,284576.14,both
1440230_blecktornet,2010,286265.45,both
1440230_blecktornet,2011,297213.53,both
1440230_blecktornet,2012,298688.42,both
1440230_blecktornet,2013,306967.91,both
1440230_blecktornet,2014,317331.81,both
1440240_vintertullen,2000,276963.37,both
1440240_vintertullen,2001,299368.69,both
1440240_vintertullen,2002,289382.14,both
1440240_vintertullen,2003,289989.4,both
1440240_vintertullen,2004,292851.97,both
1440240_vintertullen,2005,303371.15,both
1440240_vintertullen,2006,322263.81,both
1440240_vintertullen,2007,333216.79,both
1440240_vintertullen,2008,342672.42,both
1440240_vintertullen,2009,356649.62,both
1440240_vintertullen,2010,362987.91,both
1440240_vintertullen,2011,357345.04,both
1440240_vintertullen,2012,366723.15,both
1440240_vintertullen,2013,380363.63,both
1440240_vintertullen,2014,388186.96,both
1440250_barnangen,2000,305191.61,both
1440250_barnangen,2001,316384.64,both
1440250_barnangen,2002,330911.92,both
1440250_barnangen,2003,334762.7,both
1440250_barnangen,2004,337166.87,both
1440250_barnangen,2005,349709.5,both
1440250_barnangen,2006,359669.95,both
1440250_barnangen,2007,378360.63,both
1440250_barnangen,2008,385150.09,both
1440250_barnangen,2009,389154.47,both
1440250_barnangen,2010,395249.37,both
1440250_barnangen,2011,401114.1,both
1440250_barnangen,2012,412898.82,both
1440250_barnangen,2013,417761.16,both
1440250_barnangen,2014,416920.92,both
1440260_mjardgrand,2000,286033.98,both
1440260_mjardgrand,2001,311864.83,both
1440260_mjardgrand,2002,322526.65,both
1440260_mjardgrand,2003,320189.22,both
1440260_mjardgrand,2004,332677.19,both
1440260_mjardgrand,2005,345952.71,both
1440260_mjardgrand,2006,359367.54,both
1440260_mjardgrand,2007,375057.82,both
1440260_mjardgrand,2008,383617.16,both
1440260_mjardgrand,2009,389756.71,both
1440260_mjardgrand,2010,394068.24,both
1440260_mjardgrand,2011,403947.59,both
1440260_mjardgrand,2012,420124.92,both
1440260_mjardgrand,2013,413295.35,both
1440260_mjardgrand,2014,421554.76,both
1440311_danviken_n,2000,197687.92,both
1440311_danviken_n,2001,205079.46,both
1440311_danviken_n,2002,200413.48,both
1440311_danviken_n,2003,214903.8,both
1440311_danviken_n,2004,213259.68,both
1440311_danviken_n,2005,218095.7,both
1440311_danviken_n,2006,228843.94,both
1440311_danviken_n,2007,243177.22,both
1440311_danviken_n,2008,251116.11,both
1440311_danviken_n,2009,285241.79,both
1440311_danviken_n,2010,342646.94,both
1440311_danviken_n,2011,379356.68,both
1440311_danviken_n,2012,407638.73,both
1440311_danviken_n,2013,413700.72,both
1440311_danviken_n,2014,427899.88,both
1440312_danviken_s,2000,338391.94,both
1440312_danviken_s,2001,349893.69,both
1440312_danviken_s,2002,346622.32,both
1440312_danviken_s,2003,338548.35,both
1440312_danviken_s,2004,349648.05,both
1440312_danviken_s,2005,341762.17,both
1440312_danviken_s,2006,361956.74,both
1440312_danviken_s,2007,372932.07,both
1440312_danviken_s,2008,390510.16,both
1440312_danviken_s,2009,386608.18,both
1440312_danviken_s,2010,398016.54,both
1440312_danviken_s,2011,407332.07,both
1440312_danviken_s,2012,419455.57,both
1440312_danviken_s,2013,431167.78,both
1440312_danviken_s,2014,442270.8,both
2110120_sankt_sigfrid,2000,197789.7,both
2110120_sankt_sigfrid,2001,209892.8,both
2110120_sankt_sigfrid,2002,218723.13,both
2110120_sankt_sigfrid,2003,223759.88,both
2110120_sankt_sigfrid,2004,227454.15,both
2110120_sankt_sigfrid,2005,232498.08,both
2110120_sankt_sigfrid,2006,243114.75,both
2110120_sankt_sigfrid,2007,254109.11,both
2110120_sankt_sigfrid,2008,263937.5,both
2110120_sankt_sigfrid,2009,266336.15,both
2110120_sankt_sigfrid,2010,274317.82,both
2110120_sankt_sigfrid,2011,286784.18,both
2110120_sankt_sigfrid,2012,295278.68,both
2110120_sankt_sigfrid,2013,302539.04,both
2110120_sankt_sigfrid,2014,315842.54,both
2110130_ornsberg_nord_ost,2000,188326.68,both
2110130_ornsberg_nord_ost,2001,199846.11,both
2110130_ornsberg_nord_ost,2002,202133.49,both
2110130_ornsberg_nord_ost,2003,205956.77,both
2110130_ornsberg_nord_ost,2004,208823.46,both
2110130_ornsberg_nord_ost,2005,210801.73,both
2110130_ornsberg_nord_ost,2006,216718.96,both
2110130_ornsberg_nord_ost,2007,231890.45,both
2110130_ornsberg_nord_ost,2008,240841.09,both
2110130_ornsberg_nord_ost,2009,250947.64,both
2110130_ornsberg_nord_ost,2010,253952.51,both
2110130_ornsberg_nord_ost,2011,269108.77,both
2110130_ornsberg_nord_ost,2012,274422.53,both
2110130_ornsberg_nord_ost,2013,285668.64,both
2110130_ornsberg_nord_ost,2014,295257.27,both
2110140_vinterviken,2000,186044.16,both
2110140_vinterviken,2001,196513.51,both
2110140_vinterviken,2002,202496.18,both
2110140_vinterviken,2003,209439.91,both
2110140_vinterviken,2004,212216.85,both
2110140_vinterviken,2005,215427.99,both
2110140_vinterviken,2006,232218.02,both
2110140_vinterviken,2007,237018.08,both
2110140_vinterviken,2008,249875.6,both
2110140_vinterviken,2009,249577.95,both
2110140_vinterviken,2010,254649.98,both
2110140_vinterviken,2011,264484.94,both
2110140_vinterviken,2012,273355.77,both
2110140_vinterviken,2013,282575.46,both
2110140_vinterviken,2014,286042.4,both
2110150_ornsberg_syd_ost,2000,139354.21,both
2110150_ornsberg_syd_ost,2001,152340.63,both
2110150_ornsberg_syd_ost,2002,169242.83,both
2110150_ornsberg_syd_ost,2003,169005.44,both
2110150_ornsberg_syd_ost,2004,177586.7,both
2110150_ornsberg_syd_ost,2005,177441.52,both
2110150_ornsberg_syd_ost,2006,185105.16,both
2110150_ornsberg_syd_ost,2007,202698.61,both
2110150_ornsberg_syd_ost,2008,210077.17,both
2110150_ornsberg_syd_ost,2009,213089.72,both
2110150_ornsberg_syd_ost,2010,209147.6,both
2110150_ornsberg_syd_ost,2011,216250.81,both
2110150_ornsberg_syd_ost,2012,232900.31,both
2110150_ornsberg_syd_ost,2013,245060.56,both
2110150_ornsberg_syd_ost,2014,240460.05,both
2110220_ostra_grondal,2000,211484.36,both
2110220_ostra_grondal,2001,221992.96,both
2110220_ostra_grondal,2002,232974.06,both
2110220_ostra_grondal,2003,237932.48,both
2110220_ostra_grondal,2004,245470.15,both
2110220_ostra_grondal,2005,253959.32,both
2110220_ostra_grondal,2006,262194.16,both
2110220_ostra_grondal,2007,274176.45,both
2110220_ostra_grondal,2008,285216.67,both
2110220_ostra_grondal,2009,287715.88,both
2110220_ostra_grondal,2010,293966.13,both
2110220_ostra_grondal,2011,301711.36,both
2110220_ostra_grondal,2012,312423.81,both
2110220_ostra_grondal,2013,323535.03,both
2110220_ostra_grondal,2014,325797.94,both
2110230_ekensberg,2000,208033.71,both
2110230_ekensberg,2001,217611.23,both
2110230_ekensberg,2002,217450.34,both
2110230_ekensberg,2003,225503.15,both
2110230_ekensberg,2004,227890.13,both
2110230_ekensberg,2005,232313.98,both
2110230_ekensberg,2006,253052.4,both
2110230_ekensberg,2007,264738.04,both
2110230_ekensberg,2008,292200.12,both
2110230_ekensberg,2009,299138.66,both
2110230_ekensberg,2010,305645.98,both
2110230_ekensberg,2011,313141.34,both
2110230_ekensberg,2012,329455.21,both
2110230_ekensberg,2013,337547.4,both
2110230_ekensberg,2014,340175.95,both
2110310_axelbergs_torg,2000,116445.24,both
2110310_axelbergs_torg,2001,119780.55,both
2110310_axelbergs_torg,2002,128604.93,both
2110310_axelbergs_torg,2003,142675.13,both
2110310_axelbergs_torg,2004,144641.09,both
2110310_axelbergs_torg,2005,147433.34,both
2110310_axelbergs_torg,2006,151723.19,both
2110310_axelbergs_torg,2007,150624.83,both
2110310_axelbergs_torg,2008,156967.88,both
2110310_axelbergs_torg,2009,151718.61,both
2110310_axelbergs_torg,2010,142568.03,both
2110310_axelbergs_torg,2011,140021.31,both
2110310_axelbergs_torg,2012,140830.01,both
2110310_axelbergs_torg,2013,146619.07,both
2110310_axelbergs_torg,2014,153281.32,both
2110320_klubbacken,2000,198235.85,both
2110320_klubbacken,2001,209103.19,both
2110320_klubbacken,2002,216307.96,both
2110320_klubbacken,2003,216080.49,both
2110320_klubbacken,2004,221577.76,both
2110320_klubbacken,2005,223816.88,both
2110320_klubbacken,2006,229401.54,both
2110320_klubbacken,2007,247391.44,both
2110320_klubbacken,2008,260136.28,both
2110320_klubbacken,2009,258625.18,both
2110320_klubbacken,2010,271487.56,both
2110320_klubbacken,2011,275029.8,both
2110320_klubbacken,2012,294598.22,both
2110320_klubbacken,2013,298668.94,both
2110320_klubbacken,2014,297602.99,both
2110330_axelsberg_syd_ost,2000,198553.73,both
2110330_axelsberg_syd_ost,2001,209973.47,both
2110330_axelsberg_syd_ost,2002,211348.81,both
2110330_axelsberg_syd_ost,2003,217620.24,both
2110330_axelsberg_syd_ost,2004,228545.43,both
2110330_axelsberg_syd_ost,2005,233337.04,both
2110330_axelsberg_syd_ost,2006,249658.95,both
2110330_axelsberg_syd_ost,2007,253185.0,both
2110330_axelsberg_syd_ost,2008,264532.19,both
2110330_axelsberg_syd_ost,2009,257303.62,both
2110330_axelsberg_syd_ost,2010,270930.44,both
2110330_axelsberg_syd_ost,2011,288328.45,both
2110330_axelsberg_syd_ost,2012,288132.26,both
2110330_axelsberg_syd_ost,2013,291104.82,both
2110330_axelsberg_syd_ost,2014,298024.76,both
2110340_stensborg,2000,283567.67,both
2110340_stensborg,2001,290916.51,both
2110340_stensborg,2002,298040.89,both
2110340_stensborg,2003,313158.44,both
2110340_stensborg,2004,321548.09,both
2110340_stensborg,2005,340275.47,both
2110340_stensborg,2006,367278.27,both
2110340_stensborg,2007,377733.04,both
2110340_stensborg,2008,389134.81,both
2110340_stensborg,2009,389253.97,both
2110340_stensborg,2010,396646.23,both
2110340_stensborg,2011,407028.66,both
2110340_stensborg,2012,403648.43,both
2110340_stensborg,2013,415914.94,both
2110340_stensborg,2014,425294.48,both
2110350_sankt_mickelsgatan,2000,305010.11,both
2110350_sankt_mickelsgatan,2001,312558.02,both
2110350_sankt_mickelsgatan,2002,321197.53,both
2110350_sankt_mickelsgatan,2003,322289.07,both
2110350_sankt_mickelsgatan,2004,341582.78,both
2110350_sankt_mickelsgatan,2005,350865.7,both
2110350_sankt_mickelsgatan,2006,364680.54,both
2110350_sankt_mickelsgatan,2007,383469.7,both
2110350_sankt_mickelsgatan,2008,397039.26,both
2110350_sankt_mickelsgatan,2009,409692.11,both
2110350_sankt_mickelsgatan,2010,419411.78,both
2110350_sankt_mickelsgatan,2011,439837.7,both
2110350_sankt_mickelsgatan,2012,449645.04,both
2110350_sankt_mickelsgatan,2013,467386.89,both
2110350_sankt_mickelsgatan,2014,477796.62,both
2110370_ornsberg_syd_vast,2000,185459.05,both
2110370_ornsberg_syd_vast,2001,203869.02,both
2110370_ornsberg_syd_vast,2002,204653.43,both
2110370_ornsberg_syd_vast,2003,207475.51,both
2110370_ornsberg_syd_vast,2004,210197.8,both
2110370_ornsberg_syd_vast,2005,218208.45,both
2110370_ornsberg_syd_vast,2006,225074.65,both
2110370_ornsberg_syd_vast,2007,244488.91,both
2110370_ornsberg_syd_vast,2008,254182.54,both
2110370_ornsberg_syd_vast,2009,264405.24,both
2110370_ornsberg_syd_vast,2010,249431.51,both
2110370_ornsberg_syd_vast,2011,270959.59,both
2110370_ornsberg_syd_vast,2012,273260.58,both
2110370_ornsberg_syd_vast,2013,283614.95,both
2110370_ornsberg_syd_vast,2014,291884.58,both
2110380_hagerstenshamnen,2000,269873.68,both
2110380_hagerstenshamnen,2001,279205.71,both
2110380_hagerstenshamnen,2002,288773.76,both
2110380_hagerstenshamnen,2003,288052.58,both
2110380_hagerstenshamnen,2004,300686.1,both
2110380_hagerstenshamnen,2005,313780.77,both
2110380_hagerstenshamnen,2006,316345.19,both
2110380_hagerstenshamnen,2007,328048.07,both
2110380_hagerstenshamnen,2008,337251.71,both
2110380_hagerstenshamnen,2009,342873.56,both
2110380_hagerstenshamnen,2010,339061.55,both
2110380_hagerstenshamnen,2011,343552.1,both
2110380_hagerstenshamnen,2012,352666.93,both
2110380_hagerstenshamnen,2013,363266.14,both
2110380_hagerstenshamnen,2014,368469.4,both
2110390_axelsberg_nord,2000,212614.05,both
2110390_axelsberg_nord,2001,221166.37,both
2110390_axelsberg_nord,2002,232484.06,both
2110390_axelsberg_nord,2003,235920.51,both
2110390_axelsberg_nord,2004,243068.93,both
2110390_axelsberg_nord,2005,242004.48,both
2110390_axelsberg_nord,2006,251631.9,both
2110390_axelsberg_nord,2007,265871.47,both
2110390_axelsberg_nord,2008,276498.72,both
2110390_axelsberg_nord,2009,278627.88,both
2110390_axelsberg_nord,2010,277110.61,both
2110390_axelsberg_nord,2011,285076.18,both
2110390_axelsberg_nord,2012,285859.74,both
2110390_axelsberg_nord,2013,294138.04,both
2110390_axelsberg_nord,2014,303706.17,both
2110520_norra_hagerstensasen,2000,191229.65,both
2110520_norra_hagerstensasen,2001,205696.87,both
2110520_norra_hagerstensasen,2002,207620.31,both
2110520_norra_hagerstensasen,2003,209694.25,both
2110520_norra_hagerstensasen,2004,215630.99,both
2110520_norra_hagerstensasen,2005,221244.97,both
2110520_norra_hagerstensasen,2006,229416.06,both
2110520_norra_hagerstensasen,2007,239254.44,both
2110520_norra_hagerstensasen,2008,247131.73,both
2110520_norra_hagerstensasen,2009,252708.8,both
2110520_norra_hagerstensasen,2010,249731.19,both
2110520_norra_hagerstensasen,2011,261393.51,both
2110520_norra_hagerstensasen,2012,270179.75,both
2110520_norra_hagerstensasen,2013,277892.24,both
2110520_norra_hagerstensasen,2014,279948.76,both
2110530_sodra_hagerstensasen,2000,203333.32,both
2110530_sodra_hagerstensasen,2001,210687.67,both
2110530_sodra_hagerstensasen,2002,212451.68,both
2110530_sodra_hagerstensasen,2003,213633.46,both
2110530_sodra_hagerstensasen,2004,217560.39,both
2110530_sodra_hagerstensasen,2005,222434.14,both
2110530_sodra_hagerstensasen,2006,230719.17,both
2110530_sodra_hagerstensasen,2007,242643.22,both
2110530_sodra_hagerstensasen,2008,251462.98,both
2110530_sodra_hagerstensasen,2009,254186.82,both
2110530_sodra_hagerstensasen,2010,255819.43,both
2110530_sodra_hagerstensasen,2011,266165.83,both
2110530_sodra_hagerstensasen,2012,274879.05,both
2110530_sodra_hagerstensasen,2013,280528.78,both
2110530_sodra_hagerstensasen,2014,285242.48,both
2110620_nybohov,2000,159168.04,both
2110620_nybohov,2001,167573.63,both
2110620_nybohov,2002,172777.17,both
2110620_nybohov,2003,170609.96,both
2110620_nybohov,2004,170446.0,both
2110620_nybohov,2005,176780.97,both
